Time,Signal
0.18055555555555555,-0.5782050807568894
0.18333333333333335,-0.4549999999999991
0.18611111111111112,-0.31179491924311264
0.18888888888888888,-0.311794919243111
0.19166666666666668,-0.4249999999999987
0.19444444444444445,-0.5032050807568877
0.19722222222222224,-0.3932050807568872
0.2,-0.07000000000000059
0.20277777777777778,0.2932050807568866
0.20555555555555557,0.5482050807568883
0.20833333333333334,0.6199999999999999
0.2111111111111111,0.606794919243113
0.2138888888888889,0.6667949192431121
0.21666666666666667,0.7649999999999979
0.21944444444444444,0.6932050807568874
0.22222222222222224,0.3432050807568876
0.225,-0.16499999999999865
0.22777777777777777,-0.5382050807568862
0.23055555555555557,-0.6082050807568886
0.23333333333333334,-0.42500000000000066
0.23611111111111113,-0.19679491924311202
0.2388888888888889,-0.15679491924311167
0.24166666666666667,-0.3249999999999972
0.24444444444444446,-0.508205080756887
0.24722222222222223,-0.518205080756888
0.25,-0.3300000000000022
0.25277777777777777,-0.1517949192431142
0.2555555555555556,-0.14179491924311236
0.25833333333333336,-0.30999999999999855
0.2611111111111111,-0.4932050807568876
0.2638888888888889,-0.5082050807568887
0.26666666666666666,-0.34000000000000363
0.26944444444444443,-0.1517949192431135
0.27222222222222225,-0.1717949192431116
0.275,-0.3349999999999999
0.2777777777777778,-0.5032050807568869
0.28055555555555556,-0.5082050807568894
0.2833333333333333,-0.3300000000000023
0.28611111111111115,-0.1517949192431114
0.2888888888888889,-0.15679491924311234
0.2916666666666667,-0.32999999999999846
0.29444444444444445,-0.5182050807568861
0.2972222222222222,-0.5282050807568888
0.3,-0.33500000000000374
0.3027777777777778,-0.15179491924311211
0.3055555555555556,-0.13179491924311157
0.30833333333333335,-0.3199999999999998
0.3111111111111111,-0.49320508075688685
0.3138888888888889,-0.5032050807568895
0.31666666666666665,-0.34000000000000524
0.3194444444444445,-0.16179491924311287
0.32222222222222224,-0.1667949192431123
0.325,-0.3449999999999983
0.3277777777777778,-0.5282050807568861
0.33055555555555555,-0.5282050807568888
0.33333333333333337,-0.340000000000001
0.33611111111111114,-0.15679491924311217
0.3388888888888889,-0.15679491924311154
0.3416666666666667,-0.3299999999999969
0.34444444444444444,-0.5132050807568868
0.3472222222222222,-0.523205080756891
0.35000000000000003,-0.3249999999999996
0.3527777777777778,-0.15179491924311433
0.35555555555555557,-0.1567949192431108
0.35833333333333334,-0.32999999999999824
0.3611111111111111,-0.5082050807568846
0.36388888888888893,-0.5082050807568874
0.3666666666666667,-0.33999999999999825
0.36944444444444446,-0.15679491924311365
0.37222222222222223,-0.1667949192431115
0.375,-0.3499999999999939
0.37777777777777777,-0.5282050807568852
0.3805555555555556,-0.5232050807568868
0.38333333333333336,-0.3450000000000025
0.3861111111111111,-0.15679491924311295
0.3888888888888889,-0.14679491924311217
0.39166666666666666,-0.3349999999999953
0.3944444444444445,-0.5032050807568889
0.39722222222222225,-0.5182050807568889
0.4,-0.3300000000000012
0.4027777777777778,-0.1617949192431123
0.40555555555555556,-0.16179491924311
0.4083333333333333,-0.34499999999999664
0.41111111111111115,-0.5182050807568866
0.4138888888888889,-0.5282050807568882
0.4166666666666667,-0.3399999999999998
0.41944444444444445,-0.16679491924311446
0.4222222222222222,-0.1617949192431107
0.425,-0.3299999999999981
0.4277777777777778,-0.5232050807568873
0.4305555555555556,-0.5232050807568875
0.43333333333333335,-0.3450000000000041
0.4361111111111111,-0.16179491924311376
0.4388888888888889,-0.1617949192431114
0.4416666666666667,-0.3349999999999994
0.4444444444444445,-0.523205080756888
0.44722222222222224,-0.5282050807568897
0.45,-0.3550000000000027
0.4527777777777778,-0.17179491924311302
0.45555555555555555,-0.1717949192431092
0.45833333333333337,-0.3350000000000008
0.46111111111111114,-0.5232050807568859
0.4638888888888889,-0.533205080756889
0.4666666666666667,-0.3600000000000014
0.46944444444444444,-0.1867949192431152
0.47222222222222227,-0.19179491924311276
0.47500000000000003,-0.35999999999999643
0.4777777777777778,-0.5432050807568866
0.48055555555555557,-0.5582050807568883
0.48333333333333334,-0.37000000000000566
0.4861111111111111,-0.1867949192431145
0.48888888888888893,-0.1817949192431106
0.4916666666666667,-0.3599999999999978
0.49444444444444446,-0.5482050807568872
0.49722222222222223,-0.5482050807568905
0.5,-0.3650000000000043
0.5027777777777778,-0.19179491924311382
0.5055555555555555,-0.18679491924310843
0.5083333333333333,-0.3599999999999935
0.5111111111111112,-0.5382050807568879
0.513888888888889,-0.5432050807568869
0.5166666666666667,-0.3550000000000029
0.5194444444444445,-0.15679491924311315
0.5222222222222223,-0.15179491924311198
0.525,-0.3249999999999949
0.5277777777777778,-0.5082050807568859
0.5305555555555556,-0.5132050807568891
0.5333333333333333,-0.3150000000000073
0.5361111111111111,-0.12679491924311528
0.5388888888888889,-0.1267949192431098
0.5416666666666667,-0.2900000000000019
0.5444444444444445,-0.46820508075688644
0.5472222222222223,-0.4632050807568884
0.55,-0.2850000000000002
0.5527777777777778,-0.10179491924311462
0.5555555555555556,-0.0817949192431105
0.5583333333333333,-0.24999999999999764
0.5611111111111111,-0.42320508075688434
0.5638888888888889,-0.4382050807568906
0.5666666666666667,-0.2550000000000045
0.5694444444444444,-0.07179491924311676
0.5722222222222223,-0.05679491924311403
0.5750000000000001,-0.24499999999999902
0.5777777777777778,-0.41820508075688784
0.5805555555555556,-0.4282050807568899
0.5833333333333334,-0.2550000000000031
0.5861111111111111,-0.06679491924311323
0.5888888888888889,-0.07679491924310902
0.5916666666666667,-0.25499999999999473
0.5944444444444444,-0.41820508075688567
0.5972222222222222,-0.42820508075689206
0.6,-0.25000000000000744
0.6027777777777777,-0.0767949192431154
0.6055555555555556,-0.09179491924311256
0.6083333333333334,-0.2600000000000018
0.6111111111111112,-0.43320508075688635
0.6138888888888889,-0.4382050807568886
0.6166666666666667,-0.2700000000000004
0.6194444444444445,-0.09179491924311473
0.6222222222222222,-0.08679491924311042
0.625,-0.27499999999999747
0.6277777777777778,-0.45320508075688426
0.6305555555555555,-0.46320508075689065
0.6333333333333333,-0.2750000000000104
0.6361111111111112,-0.0967949192431112
0.638888888888889,-0.08679491924311111
0.6416666666666667,-0.27999999999999886
0.6444444444444445,-0.45320508075688776
0.6472222222222223,-0.45820508075689
0.65,-0.27500000000000335
0.6527777777777778,-0.10179491924311335
0.6555555555555556,-0.09179491924310892
0.6583333333333333,-0.2699999999999945
0.6611111111111111,-0.45820508075688554
0.6638888888888889,-0.46320508075689215
0.6666666666666667,-0.28000000000000197
0.6694444444444445,-0.10179491924311268
0.6722222222222223,-0.11179491924311241
0.675,-0.2799999999999959
0.6777777777777778,-0.4732050807568863
0.6805555555555556,-0.4732050807568886
0.6833333333333333,-0.30500000000000627
0.6861111111111111,-0.12179491924311764
0.6888888888888889,-0.1267949192431103
0.6916666666666667,-0.30999999999999156
0.6944444444444444,-0.4832050807568813
0.6972222222222223,-0.47820508075688506
0.7000000000000001,-0.2949999999999992
0.7027777777777778,-0.11179491924311408
0.7055555555555556,-0.11179491924310811
0.7083333333333334,-0.2899999999999986
0.7111111111111111,-0.4682050807568848
0.7138888888888889,-0.48320508075689295
0.7166666666666667,-0.29000000000000353
0.7194444444444444,-0.12179491924311625
0.7222222222222222,-0.12679491924310599
0.725,-0.30499999999999433
0.7277777777777779,-0.48320508075688834
0.7305555555555556,-0.4982050807568894
0.7333333333333334,-0.30999999999999645
0.7361111111111112,-0.12679491924311276
0.7388888888888889,-0.1167949192431095
0.7416666666666667,-0.3100000000000014
0.7444444444444445,-0.4982050807568862
0.7472222222222222,-0.5032050807568915
0.75,-0.31500000000001216
0.7527777777777778,-0.1267949192431149
0.7555555555555555,-0.13179491924310735
0.7583333333333334,-0.30999999999999706
0.7611111111111112,-0.49320508075688974
0.763888888888889,-0.5032050807568881
0.7666666666666667,-0.3250000000000051
0.7694444444444445,-0.14179491924311138
0.7722222222222223,-0.13679491924311088
0.775,-0.3049999999999927
0.7777777777777778,-0.47820508075688756
0.7805555555555556,-0.48320508075689017
0.7833333333333333,-0.30000000000000937
0.7861111111111111,-0.13179491924311354
0.788888888888889,-0.11679491924311441
0.7916666666666667,-0.29999999999999977
0.7944444444444445,-0.4732050807568854
0.7972222222222223,-0.47820508075688667
0.8,-0.3050000000000023
0.8027777777777778,-0.11679491924311566
0.8055555555555556,-0.1067949192431123
0.8083333333333333,-0.2949999999999955
0.8111111111111111,-0.4782050807568832
0.8138888888888889,-0.48820508075688884
0.8166666666666667,-0.30500000000000665
0.8194444444444445,-0.12179491924311214
0.8222222222222223,-0.11679491924311008
0.8250000000000001,-0.2800000000000026
0.8277777777777778,-0.4432050807568868
0.8305555555555556,-0.44820508075689103
0.8333333333333334,-0.27499999999999963
0.8361111111111111,-0.09679491924311434
0.8388888888888889,-0.07679491924310794
0.8416666666666667,-0.24999999999999822
0.8444444444444444,-0.42820508075688457
0.8472222222222222,-0.3982050807568931
0.85,-0.22000000000000391
0.8527777777777779,-0.03179491924311076
0.8555555555555556,-0.026794919243111476
0.8583333333333334,-0.2049999999999939
0.8611111111111112,-0.3882050807568881
0.8638888888888889,-0.4032050807568896
0.8666666666666667,-0.22000000000000824
0.8694444444444445,-0.05179491924311294
0.8722222222222222,-0.05179491924310933
0.875,-0.22499999999998962
0.8777777777777778,-0.403205080756886
0.8805555555555555,-0.40820508075689177
0.8833333333333334,-0.24000000000000116
0.8861111111111112,-0.06179491924311509
0.888888888888889,-0.046794919243112854
0.8916666666666667,-0.20999999999999666
0.8944444444444445,-0.3782050807568838
0.8972222222222223,-0.4182050807568882
0.9,-0.28500000000000547
0.9027777777777778,-0.11179491924311724
0.9055555555555556,-0.12679491924311068
0.9083333333333333,-0.30999999999999234
0.9111111111111111,-0.5032050807568818
0.913888888888889,-0.5032050807568904
0.9166666666666667,-0.32499999999999846
0.9194444444444445,-0.14179491924311374
0.9222222222222223,-0.14679491924310856
0.925,-0.3149999999999994
0.9277777777777778,-0.4982050807568852
0.9305555555555556,-0.5132050807568926
0.9333333333333333,-0.3450000000000027
0.9361111111111111,-0.1667949192431159
0.9388888888888889,-0.1667949192431064
0.9416666666666667,-0.3499999999999951
0.9444444444444445,-0.5182050807568888
0.9472222222222223,-0.528205080756889
0.9500000000000001,-0.33000000000000707
0.9527777777777778,-0.16179491924311237
0.9555555555555556,-0.15679491924310993
0.9583333333333334,-0.3199999999999908
0.9611111111111111,-0.5182050807568865
0.9638888888888889,-0.5282050807568912
0.9666666666666667,-0.3400000000000114
0.9694444444444444,-0.15679491924311453
0.9722222222222222,-0.15179491924310778
0.9750000000000001,-0.32999999999999785
0.9777777777777779,-0.5232050807568844
0.9805555555555556,-0.5382050807568877
0.9833333333333334,-0.3600000000000043
0.9861111111111112,-0.20679491924311666
0.9888888888888889,-0.25179491924311126
0.9916666666666667,-0.4449999999999935
0.9944444444444445,-0.6482050807568822
0.9972222222222222,-0.6832050807568898
1.0,-0.5350000000000087
1.0027777777777778,-0.3317949192431188
1.0055555555555555,-0.24179491924310909
1.0083333333333333,-0.2999999999999892
1.011111111111111,-0.3332050807568801
1.0138888888888888,-0.18820508075689196
1.0166666666666666,0.23499999999998705
1.0194444444444444,0.663205080756879
1.0222222222222224,0.8932050807568873
1.0250000000000001,0.8750000000000038
1.027777777777778,0.7667949192431106
1.0305555555555557,0.7317949192431116
1.0333333333333334,0.7549999999999941
1.0361111111111112,0.6632050807568882
1.038888888888889,0.3382050807568895
1.0416666666666667,-0.10999999999999197
1.0444444444444445,-0.44320508075688714
1.0472222222222223,-0.5632050807568906
1.05,-0.4500000000000102
1.0527777777777778,-0.3017949192431139
1.0555555555555556,-0.28179491924310834
1.0583333333333333,-0.42499999999998767
1.0611111111111111,-0.563205080756885
1.0638888888888889,-0.5632050807568928
1.0666666666666667,-0.3850000000000145
1.0694444444444444,-0.2167949192431161
1.0722222222222222,-0.2067949192431062
1.075,-0.37999999999998335
1.0777777777777777,-0.5532050807568829
1.0805555555555555,-0.5682050807568949
1.0833333333333335,-0.38499999999999607
1.0861111111111112,-0.21179491924311256
1.088888888888889,-0.21179491924310972
1.0916666666666668,-0.3750000000000018
1.0944444444444446,-0.5682050807568864
1.0972222222222223,-0.5832050807568914
1.1,-0.41000000000000036
1.1027777777777779,-0.22679491924311473
1.1055555555555556,-0.22179491924310757
1.1083333333333334,-0.38999999999999746
1.1111111111111112,-0.5782050807568843
1.113888888888889,-0.5682050807568936
1.1166666666666667,-0.3850000000000047
1.1194444444444445,-0.20179491924311688
1.1222222222222222,-0.21679491924310543
1.125,-0.38999999999999313
1.1277777777777778,-0.578205080756882
1.1305555555555555,-0.5832050807568956
1.1333333333333333,-0.41000000000000897
1.136111111111111,-0.21679491924311903
1.1388888888888888,-0.21679491924310326
1.1416666666666666,-0.39499999999998886
1.1444444444444446,-0.5782050807568913
1.1472222222222224,-0.5882050807568864
1.1500000000000001,-0.40000000000000197
1.152777777777778,-0.23679491924310977
1.1555555555555557,-0.23179491924311246
1.1583333333333334,-0.40999999999999587
1.1611111111111112,-0.5882050807568834
1.163888888888889,-0.5832050807568886
1.1666666666666667,-0.4000000000000063
1.1694444444444445,-0.22679491924311768
1.1722222222222223,-0.22179491924311032
1.175,-0.3899999999999916
1.1777777777777778,-0.5782050807568813
1.1805555555555556,-0.5832050807568907
1.1833333333333333,-0.3900000000000106
1.1861111111111111,-0.2167949192431198
1.1888888888888889,-0.21179491924310814
1.1916666666666667,-0.3849999999999873
1.1944444444444444,-0.5832050807568792
1.1972222222222222,-0.5782050807568929
1.2,-0.3950000000000149
1.2027777777777777,-0.21679491924312197
1.2055555555555555,-0.201794919243106
1.2083333333333335,-0.3900000000000057
1.2111111111111112,-0.5682050807568884
1.213888888888889,-0.5832050807568894
1.2166666666666668,-0.39999999999999647
1.2194444444444446,-0.21679491924311278
1.2222222222222223,-0.21679491924310954
1.225,-0.3850000000000014
1.2277777777777779,-0.5782050807568861
1.2305555555555556,-0.5882050807568915
1.2333333333333334,-0.41500000000000076
1.2361111111111112,-0.22679491924311493
1.238888888888889,-0.22179491924310737
1.2416666666666667,-0.4049999999999971
1.2444444444444445,-0.5882050807568839
1.2472222222222222,-0.5932050807568937
1.25,-0.4200000000000051
1.2527777777777778,-0.23679491924311705
1.2555555555555555,-0.2417949192431052
1.2583333333333333,-0.4249999999999814
1.261111111111111,-0.5932050807568818
1.2638888888888888,-0.6082050807568959
1.2666666666666666,-0.43000000000002075
1.2694444444444446,-0.25679491924311354
1.2722222222222224,-0.24679491924311442
1.2750000000000001,-0.42999999999999977
1.277777777777778,-0.6232050807568854
1.2805555555555557,-0.6282050807568866
1.2833333333333334,-0.45000000000000234
1.2861111111111112,-0.2617949192431157
1.288888888888889,-0.2717949192431123
1.2916666666666667,-0.4499999999999955
1.2944444444444445,-0.6282050807568833
1.2972222222222223,-0.6432050807568888
1.3,-0.4600000000000067
1.3027777777777778,-0.28179491924311784
1.3055555555555556,-0.2767949192431101
1.3083333333333333,-0.4549999999999912
1.3111111111111111,-0.643205080756881
1.3138888888888889,-0.648205080756891
1.3166666666666667,-0.460000000000011
1.3194444444444444,-0.27679491924312
1.3222222222222222,-0.27179491924310795
1.325,-0.43999999999998685
1.3277777777777777,-0.6082050807568788
1.3305555555555557,-0.6132050807568874
1.3333333333333335,-0.4100000000000039
1.3361111111111112,-0.2217949192431108
1.338888888888889,-0.19679491924311146
1.3416666666666668,-0.36499999999999394
1.3444444444444446,-0.5332050807568881
1.3472222222222223,-0.5382050807568896
1.35,-0.34000000000000824
1.3527777777777779,-0.15179491924311295
1.3555555555555556,-0.14179491924310933
1.3583333333333334,-0.3199999999999896
1.3611111111111112,-0.503205080756886
1.363888888888889,-0.5032050807568975
1.3666666666666667,-0.32000000000001255
1.3694444444444445,-0.1367949192431151
1.3722222222222222,-0.12679491924310146
1.375,-0.2999999999999853
1.3777777777777778,-0.49320508075688385
1.3805555555555555,-0.4932050807568996
1.3833333333333333,-0.3150000000000169
1.386111111111111,-0.13179491924311726
1.3888888888888888,-0.13179491924309933
1.3916666666666668,-0.2950000000000037
1.3944444444444446,-0.49320508075689307
1.3972222222222224,-0.5032050807568904
1.4000000000000001,-0.30499999999999844
1.402777777777778,-0.13679491924310805
1.4055555555555557,-0.12679491924310854
1.4083333333333334,-0.2999999999999994
1.4111111111111112,-0.4932050807568795
1.413888888888889,-0.49820508075689257
1.4166666666666667,-0.3100000000000027
1.4194444444444445,-0.13179491924312156
1.4222222222222223,-0.1417949192431064
1.425,-0.3049999999999951
1.4277777777777778,-0.48820508075687735
1.4305555555555556,-0.4882050807568947
1.4333333333333333,-0.31000000000000705
1.4361111111111111,-0.12179491924312372
1.4388888888888889,-0.1167949192431042
1.4416666666666667,-0.3049999999999908
1.4444444444444444,-0.4832050807568752
1.4472222222222222,-0.49320508075689684
1.45,-0.3150000000000114
1.4527777777777777,-0.12679491924312586
1.4555555555555557,-0.14179491924311344
1.4583333333333335,-0.3150000000000092
1.4611111111111112,-0.4882050807568844
1.463888888888889,-0.5032050807568876
1.4666666666666668,-0.31499999999999295
1.4694444444444446,-0.14679491924311666
1.4722222222222223,-0.14179491924311127
1.475,-0.3250000000000049
1.4777777777777779,-0.5082050807568823
1.4805555555555556,-0.5132050807568898
1.4833333333333334,-0.3349999999999973
1.4861111111111112,-0.16179491924311884
1.488888888888889,-0.15679491924310912
1.4916666666666667,-0.3250000000000006
1.4944444444444445,-0.5182050807568801
1.4972222222222222,-0.523205080756892
1.5,-0.3450000000000243
1.5027777777777778,-0.161794919243121
1.5055555555555555,-0.15679491924310698
1.5083333333333333,-0.32999999999997354
1.511111111111111,-0.5182050807568779
1.5138888888888888,-0.5182050807568941
1.5166666666666668,-0.34500000000000586
1.5194444444444446,-0.14679491924311178
1.5222222222222224,-0.1567949192431162
1.5250000000000001,-0.33499999999999197
1.527777777777778,-0.5132050807568872
1.5305555555555557,-0.5282050807568849
1.5333333333333334,-0.33500000000001023
1.5361111111111112,-0.15679491924311395
1.538888888888889,-0.15679491924311403
1.5416666666666667,-0.3349999999999877
1.5444444444444445,-0.528205080756885
1.5472222222222223,-0.5332050807568871
1.55,-0.35500000000001447
1.5527777777777778,-0.17679491924311608
1.5555555555555556,-0.1667949192431119
1.5583333333333333,-0.3449999999999833
1.5611111111111111,-0.5182050807568828
1.5638888888888889,-0.5182050807568892
1.5666666666666667,-0.3450000000000188
1.5694444444444444,-0.15679491924311825
1.5722222222222222,-0.15679491924310973
1.575,-0.33499999999997904
1.577777777777778,-0.5182050807568921
1.5805555555555557,-0.5232050807568913
1.5833333333333335,-0.35000000000000037
1.5861111111111112,-0.16679491924310905
1.588888888888889,-0.15679491924310757
1.5916666666666668,-0.3449999999999974
1.5944444444444446,-0.5182050807568899
1.5972222222222223,-0.5282050807568935
1.6,-0.3500000000000047
1.6027777777777779,-0.1667949192431112
1.6055555555555556,-0.15679491924310543
1.6083333333333334,-0.33999999999999314
1.6111111111111112,-0.5132050807568878
1.613888888888889,-0.5132050807568957
1.6166666666666667,-0.330000000000009
1.6194444444444445,-0.16179491924311334
1.6222222222222222,-0.15679491924310326
1.625,-0.33499999999998886
1.6277777777777778,-0.5182050807568855
1.6305555555555555,-0.5182050807568979
1.6333333333333333,-0.34000000000001335
1.636111111111111,-0.1567949192431155
1.638888888888889,-0.14179491924311244
1.6416666666666668,-0.29500000000000726
1.6444444444444446,-0.4732050807568834
1.6472222222222224,-0.4682050807568886
1.6500000000000001,-0.28499999999999487
1.652777777777778,-0.10179491924311768
1.6555555555555557,-0.09179491924311031
1.6583333333333334,-0.26500000000000296
1.6611111111111112,-0.43820508075688125
1.663888888888889,-0.4282050807568908
1.6666666666666667,-0.24999999999999922
1.6694444444444445,-0.06679491924311978
1.6722222222222223,-0.05179491924310814
1.675,-0.21499999999999864
1.6777777777777778,-0.4132050807568791
1.6805555555555556,-0.4182050807568929
1.6833333333333333,-0.24000000000000352
1.6861111111111111,-0.07179491924312195
1.6888888888888889,-0.061794919243105983
1.6916666666666667,-0.2449999999999943
1.6944444444444444,-0.42320508075687696
1.6972222222222222,-0.44820508075689514
1.7,-0.27500000000000785
1.702777777777778,-0.09179491924311278
1.7055555555555557,-0.07679491924311521
1.7083333333333335,-0.22499999999999
1.7111111111111112,-0.3932050807568862
1.713888888888889,-0.4032050807568859
1.7166666666666668,-0.26500000000001217
1.7194444444444446,-0.09679491924311492
1.7222222222222223,-0.10679491924311307
1.725,-0.28499999999998565
1.7277777777777779,-0.478205080756884
1.7305555555555556,-0.49320508075688807
1.7333333333333334,-0.3400000000000165
1.7361111111111112,-0.1567949192431171
1.738888888888889,-0.1617949192431109
1.7416666666666667,-0.3349999999999814
1.7444444444444445,-0.5282050807568819
1.7472222222222222,-0.5432050807568902
1.75,-0.36000000000002075
1.7527777777777778,-0.17179491924311918
1.7555555555555555,-0.17679491924310872
1.7583333333333333,-0.35499999999997706
1.761111111111111,-0.5382050807568797
1.763888888888889,-0.5482050807568923
1.7666666666666668,-0.38000000000000234
1.7694444444444446,-0.19679491924311
1.7722222222222224,-0.19179491924310657
1.7750000000000001,-0.3649999999999955
1.777777777777778,-0.5532050807568889
1.7805555555555557,-0.5582050807568946
1.7833333333333334,-0.38000000000000667
1.7861111111111112,-0.20179491924311216
1.788888888888889,-0.1817949192431044
1.7916666666666667,-0.36999999999999117
1.7944444444444445,-0.5632050807568868
1.7972222222222223,-0.5782050807568967
1.8,-0.41000000000001097
1.8027777777777778,-0.2617949192431143
1.8055555555555556,-0.2917949192431023
1.8083333333333333,-0.48999999999998683
1.8111111111111111,-0.6932050807568846
1.8138888888888889,-0.7282050807568988
1.8166666666666667,-0.5700000000000153
1.8194444444444444,-0.35179491924311646
1.8222222222222222,-0.23179491924310014
1.8250000000000002,-0.2500000000000053
1.827777777777778,-0.2632050807568824
1.8305555555555557,-0.053205080756889594
1.8333333333333335,0.41000000000000314
1.8361111111111112,0.8632050807568813
1.838888888888889,1.0582050807568906
1.8416666666666668,0.959999999999999
1.8444444444444446,0.6767949192431197
1.8472222222222223,0.34679491924310824
1.85,0.04999999999999883
1.8527777777777779,-0.1467949192431208
1.8555555555555556,-0.32679491924310716
1.8583333333333334,-0.5049999999999967
1.8611111111111112,-0.6182050807568782
1.863888888888889,-0.5882050807568939
1.8666666666666667,-0.3950000000000055
1.8694444444444445,-0.21679491924312297
1.8722222222222222,-0.22179491924310502
1.875,-0.38999999999999235
1.8777777777777778,-0.568205080756876
1.8805555555555555,-0.5782050807568961
1.8833333333333333,-0.39500000000000984
1.8861111111111113,-0.23179491924311377
1.888888888888889,-0.21679491924311423
1.8916666666666668,-0.3949999999999881
1.8944444444444446,-0.5682050807568853
1.8972222222222224,-0.5832050807568868
1.9000000000000001,-0.4050000000000141
1.902777777777778,-0.2267949192431159
1.9055555555555557,-0.2267949192431121
1.9083333333333334,-0.4149999999999837
1.9111111111111112,-0.578205080756883
1.913888888888889,-0.5932050807568889
1.9166666666666667,-0.4150000000000184
1.9194444444444445,-0.23179491924311807
1.9222222222222223,-0.23179491924310994
1.925,-0.4199999999999794
1.9277777777777778,-0.5932050807568809
1.9305555555555556,-0.6082050807568912
1.9333333333333333,-0.42000000000002274
1.9361111111111111,-0.23679491924312018
1.9388888888888889,-0.23679491924310775
1.9416666666666667,-0.40499999999997516
1.9444444444444444,-0.5982050807568787
1.9472222222222222,-0.6032050807568934
1.9500000000000002,-0.4200000000000043
1.952777777777778,-0.24179491924311097
1.9555555555555557,-0.23679491924310556
1.9583333333333335,-0.40999999999999354
1.9611111111111112,-0.5982050807568879
1.963888888888889,-0.5932050807568955
1.9666666666666668,-0.4000000000000086
1.9694444444444446,-0.22179491924311315
1.9722222222222223,-0.22679491924310347
1.975,-0.39999999999998925
1.9777777777777779,-0.5682050807568858
1.9805555555555556,-0.5882050807568976
1.9833333333333334,-0.40500000000001296
1.9861111111111112,-0.2167949192431153
1.988888888888889,-0.2267949192431013
1.9916666666666667,-0.3999999999999849
1.9944444444444445,-0.5882050807568836
1.9972222222222222,-0.5982050807568997
2.0,-0.42500000000001725
2.0027777777777778,-0.2417949192431174
2.0055555555555555,-0.2417949192430991
2.0083333333333333,-0.40999999999998055
2.011111111111111,-0.5982050807568815
2.013888888888889,-0.5982050807569019
2.0166666666666666,-0.4200000000000215
2.0194444444444444,-0.2417949192431196
2.022222222222222,-0.226794919243097
2.025,-0.3999999999999763
2.0277777777777777,-0.5832050807568793
2.0305555555555554,-0.5982050807569042
2.033333333333333,-0.41000000000002584
2.036111111111111,-0.2317949192431218
2.0388888888888888,-0.22179491924309483
2.041666666666667,-0.39999999999999475
2.0444444444444447,-0.5732050807568886
2.0472222222222225,-0.5782050807568836
2.0500000000000003,-0.38500000000000745
2.052777777777778,-0.22679491924311257
2.055555555555556,-0.21679491924311542
2.0583333333333336,-0.3899999999999904
2.0611111111111113,-0.5732050807568864
2.063888888888889,-0.5882050807568857
2.066666666666667,-0.4050000000000118
2.0694444444444446,-0.23179491924311474
2.0722222222222224,-0.23679491924311322
2.075,-0.41499999999998605
2.077777777777778,-0.5932050807568843
2.0805555555555557,-0.5932050807568878
2.0833333333333335,-0.4250000000000161
2.0861111111111112,-0.24179491924311686
2.088888888888889,-0.24179491924311108
2.091666666666667,-0.40999999999998177
2.0944444444444446,-0.6082050807568821
2.0972222222222223,-0.60320508075689
2.1,-0.43500000000002037
2.102777777777778,-0.246794919243119
2.1055555555555556,-0.24679491924310892
2.1083333333333334,-0.41999999999997745
